"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat","index","fishID","Fish","fishlength","n","death.week","event","event2","start","end"
"1081","SD3","S","deep","SD",8,3,77.66666667,2.624669291,233,3552.26005965387,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD3_8_X2","SD3_X2","X2",79,12,12,3,0,8,9
"1082","SD3","S","deep","SD",9,3,77,5.354126135,231,3502.14933535955,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD3_9_X2","SD3_X2","X2",78,12,12,3,0,9,10
"1083","SD3","S","deep","SD",10,3,78.66666667,4.496912521,236,3755.80285457861,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD3_10_X2","SD3_X2","X2",76,12,12,3,0,10,11
"1084","SD3","S","deep","SD",11,3,81.33333333,6.342099197,244,4285.65365047137,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD3_11_X2","SD3_X2","X2",79,12,12,3,0,11,12
"1085","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD3_1_X3","SD3_X3","X3",40,12,12,3,0,1,2
"1086","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD3_2_X3","SD3_X3","X3",55,12,12,3,0,2,3
"1087","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD3_3_X3","SD3_X3","X3",58,12,12,3,0,3,4
"1088","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD3_4_X3","SD3_X3","X3",60,12,12,3,0,4,5
"1089","SD3","S","deep","SD",5,4,63.5,11.10180166,254,2601.44129816065,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD3_5_X3","SD3_X3","X3",69,12,12,3,0,5,6
"1090","SD3","S","deep","SD",6,4,68.25,10.80219885,273,3325.8138313615,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD3_6_X3","SD3_X3","X3",68,12,12,3,0,6,7
"1091","SD3","S","deep","SD",7,4,71.25,9.934158243,285,3755.74471159463,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD3_7_X3","SD3_X3","X3",74,12,12,3,0,7,8
"1092","SD3","S","deep","SD",8,3,77.66666667,2.624669291,233,3552.26005965387,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD3_8_X3","SD3_X3","X3",80,12,12,3,0,8,9
"1093","SD3","S","deep","SD",9,3,77,5.354126135,231,3502.14933535955,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD3_9_X3","SD3_X3","X3",83,12,12,3,0,9,10
"1094","SD3","S","deep","SD",10,3,78.66666667,4.496912521,236,3755.80285457861,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD3_10_X3","SD3_X3","X3",85,12,12,3,0,10,11
"1095","SD3","S","deep","SD",11,3,81.33333333,6.342099197,244,4285.65365047137,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD3_11_X3","SD3_X3","X3",90,12,12,3,0,11,12
"1096","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD3_1_X4","SD3_X4","X4",42,8,8,3,0,1,2
"1097","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD3_2_X4","SD3_X4","X4",55,8,8,3,0,2,3
"1098","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD3_3_X4","SD3_X4","X4",58,8,8,3,0,3,4
"1099","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD3_4_X4","SD3_X4","X4",60,8,8,3,0,4,5
"1100","SD3","S","deep","SD",5,4,63.5,11.10180166,254,2601.44129816065,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD3_5_X4","SD3_X4","X4",76,8,8,3,0,5,6
"1101","SD3","S","deep","SD",6,4,68.25,10.80219885,273,3325.8138313615,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD3_6_X4","SD3_X4","X4",85,8,8,3,0,6,7
"1102","SD3","S","deep","SD",7,4,71.25,9.934158243,285,3755.74471159463,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD3_7_X4","SD3_X4","X4",82,8,8,1,1,7,8
"1103","SD3","S","deep","SD",1,5,38.6,4.079215611,193,509.082543433031,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD3_1_X5","SD3_X5","X5",43,5,5,3,0,1,2
"1104","SD3","S","deep","SD",2,5,50,8.438009244,250,1366.1201647582,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD3_2_X5","SD3_X5","X5",57,5,5,3,0,2,3
"1105","SD3","S","deep","SD",3,5,56.8,4.261455151,284,1974.81424725536,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD3_3_X5","SD3_X5","X5",62,5,5,3,0,3,4
"1106","SD3","S","deep","SD",4,5,56.6,7.914543575,283,2056.75677963502,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD3_4_X5","SD3_X5","X5",63,5,5,1,1,4,5
"1107","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD4_1_X1","SD4_X1","X1",30,12,12,3,0,1,2
"1108","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD4_2_X1","SD4_X1","X1",32,12,12,3,0,2,3
"1109","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD4_3_X1","SD4_X1","X1",36,12,12,3,0,3,4
"1110","SD4","S","deep","SD",4,4,53.5,5.315072906,214,1301.15230992245,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD4_4_X1","SD4_X1","X1",46,12,12,3,0,4,5
"1111","SD4","S","deep","SD",5,3,57.33333333,4.784233365,172,1234.48814660841,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD4_5_X1","SD4_X1","X1",53,12,12,3,0,5,6
"1112","SD4","S","deep","SD",6,3,62.33333333,2.357022604,187,1621.58067466931,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD4_6_X1","SD4_X1","X1",59,12,12,3,0,6,7
"1113","SD4","S","deep","SD",7,3,65.66666667,5.436502143,197,1999.90679299126,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD4_7_X1","SD4_X1","X1",58,12,12,3,0,7,8
"1114","SD4","S","deep","SD",8,3,66,4.320493799,198,2014.12812089953,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD4_8_X1","SD4_X1","X1",60,12,12,3,0,8,9
"1115","SD4","S","deep","SD",9,3,71,2.943920289,213,2585.2799417131,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD4_9_X1","SD4_X1","X1",68,12,12,3,0,9,10
"1116","SD4","S","deep","SD",10,3,71.66666667,7.40870359,215,2780.30410139455,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD4_10_X1","SD4_X1","X1",62,12,12,3,0,10,11
"1117","SD4","S","deep","SD",11,3,79.33333333,4.109609335,238,3859.01479895127,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD4_11_X1","SD4_X1","X1",74,12,12,3,0,11,12
"1118","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD4_1_X2","SD4_X2","X2",31,12,12,3,0,1,2
"1119","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD4_2_X2","SD4_X2","X2",34,12,12,3,0,2,3
"1120","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD4_3_X2","SD4_X2","X2",40,12,12,3,0,3,4
"1121","SD4","S","deep","SD",4,4,53.5,5.315072906,214,1301.15230992245,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD4_4_X2","SD4_X2","X2",53,12,12,3,0,4,5
"1122","SD4","S","deep","SD",5,3,57.33333333,4.784233365,172,1234.48814660841,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD4_5_X2","SD4_X2","X2",55,12,12,3,0,5,6
"1123","SD4","S","deep","SD",6,3,62.33333333,2.357022604,187,1621.58067466931,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD4_6_X2","SD4_X2","X2",64,12,12,3,0,6,7
"1124","SD4","S","deep","SD",7,3,65.66666667,5.436502143,197,1999.90679299126,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD4_7_X2","SD4_X2","X2",69,12,12,3,0,7,8
"1125","SD4","S","deep","SD",8,3,66,4.320493799,198,2014.12812089953,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD4_8_X2","SD4_X2","X2",68,12,12,3,0,8,9
"1126","SD4","S","deep","SD",9,3,71,2.943920289,213,2585.2799417131,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD4_9_X2","SD4_X2","X2",70,12,12,3,0,9,10
"1127","SD4","S","deep","SD",10,3,71.66666667,7.40870359,215,2780.30410139455,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD4_10_X2","SD4_X2","X2",73,12,12,3,0,10,11
"1128","SD4","S","deep","SD",11,3,79.33333333,4.109609335,238,3859.01479895127,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD4_11_X2","SD4_X2","X2",80,12,12,3,0,11,12
"1129","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD4_1_X3","SD4_X3","X3",33,12,12,3,0,1,2
"1130","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD4_2_X3","SD4_X3","X3",36,12,12,3,0,2,3
"1131","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD4_3_X3","SD4_X3","X3",42,12,12,3,0,3,4
"1132","SD4","S","deep","SD",4,4,53.5,5.315072906,214,1301.15230992245,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD4_4_X3","SD4_X3","X3",54,12,12,3,0,4,5
"1133","SD4","S","deep","SD",5,3,57.33333333,4.784233365,172,1234.48814660841,5.62,15.32,8.17166883963494,1.43785744285026,18.88,24.2,20.6136636245111,0.913877920053472,0,0,29.6742172099087,0.553644470843047,2610,"SD4_5_X3","SD4_X3","X3",64,12,12,3,0,5,6
"1134","SD4","S","deep","SD",6,3,62.33333333,2.357022604,187,1621.58067466931,3.46,11.77,7.51271304347826,1.15243762833349,19.62,24.89,21.2118956521739,1.06648191849293,0,0,29.734352173913,0.631756568440657,1395,"SD4_6_X3","SD4_X3","X3",64,12,12,3,0,6,7
"1135","SD4","S","deep","SD",7,3,65.66666667,5.436502143,197,1999.90679299126,6.75,12.96,8.60835723598436,1.03759307369323,19.32,23.69,21.0411734028683,0.817578689641811,0,0,30.0801498044329,0.457883942045494,4875,"SD4_7_X3","SD4_X3","X3",70,12,12,3,0,7,8
"1136","SD4","S","deep","SD",8,3,66,4.320493799,198,2014.12812089953,6.04,10.59,7.99850434782609,0.899116594838215,18.99,23.42,20.9500173913043,1.018120749383,0,0,30.4235664347826,0.545100849254041,2190,"SD4_8_X3","SD4_X3","X3",70,12,12,3,0,8,9
"1137","SD4","S","deep","SD",9,3,71,2.943920289,213,2585.2799417131,5.27,11.75,8.18246414602347,1.24518678685436,20.6,24.15,22.2461277705345,0.571865162719525,0,0,28.9267664928292,0.836890998240425,4575,"SD4_9_X3","SD4_X3","X3",75,12,12,3,0,9,10
"1138","SD4","S","deep","SD",10,3,71.66666667,7.40870359,215,2780.30410139455,4.82,11.18,8.29157738095238,1.16386793335131,19.22,24.76,21.5542708333333,1.30166363956432,0,0,30.6338058035714,0.694857762420537,3990,"SD4_10_X3","SD4_X3","X3",80,12,12,3,0,10,11
"1139","SD4","S","deep","SD",11,3,79.33333333,4.109609335,238,3859.01479895127,5.79,11.54,8.28939739413681,1.22752398503117,19.27,23.22,20.9810912052117,0.793727211094688,0,0,30.7520034201954,0.88340967362627,3660,"SD4_11_X3","SD4_X3","X3",84,12,12,3,0,11,12
"1140","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD4_1_X4","SD4_X4","X4",37,5,5,3,0,1,2
"1141","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD4_2_X4","SD4_X4","X4",43,5,5,3,0,2,3
"1142","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD4_3_X4","SD4_X4","X4",48,5,5,3,0,3,4
"1143","SD4","S","deep","SD",4,4,53.5,5.315072906,214,1301.15230992245,4.22,10.62,7.29784347826087,1.07111287815893,18.13,22.93,20.1794956521739,0.970782357846034,0,0,27.5942306086957,0.680444398444917,525,"SD4_4_X4","SD4_X4","X4",61,5,5,1,1,4,5
"1144","SD4","S","deep","SD",1,5,34.8,4.749736835,174,365.11754220072,1.22,11.69,7.68919860627178,1.4084753625991,13.85,20.53,17.7444947735192,1.24251040952327,30,0,30.9359961672474,0.730438924407065,795,"SD4_1_X5","SD4_X5","X5",43,4,4,3,0,1,2
"1145","SD4","S","deep","SD",2,5,39.8,8.009993758,199,651.155979720769,6.34,12.46,8.59973924380704,0.910421206172459,13.02,20.91,17.3268448500652,1.50689622938411,0,0,28.5057719687093,1.8529044694359,1770,"SD4_2_X5","SD4_X5","X5",54,4,4,3,0,2,3
"1146","SD4","S","deep","SD",3,5,43.8,6.013318551,219,828.965587483056,3.6,10.02,8.1293740685544,0.877557615669247,14.52,23.45,18.0465126676602,1.84928345931579,0,0,28.1695053651267,0.9441912617564,1020,"SD4_3_X5","SD4_X5","X5",53,4,4,1,1,3,4
"1147","SS1","S","shallow","SS",1,2,43.5,10.5,87,377.083394559974,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290,"SS1_1_X1","SS1_X1","X1",33,12,12,3,0,1,2
"1148","SS1","S","shallow","SS",2,2,46.5,5.5,93,401.407120518947,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990,"SS1_2_X1","SS1_X1","X1",41,12,12,3,0,2,3
"1149","SS1","S","shallow","SS",3,2,52,4,104,577.510591975201,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715,"SS1_3_X1","SS1_X1","X1",48,12,12,3,0,3,4
"1150","SS1","S","shallow","SS",4,2,59,5,118,911.798423696748,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295,"SS1_4_X1","SS1_X1","X1",54,12,12,3,0,4,5
"1151","SS1","S","shallow","SS",5,2,51.5,5.5,103,571.628395440552,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255,"SS1_5_X1","SS1_X1","X1",46,12,12,3,0,5,6
"1152","SS1","S","shallow","SS",6,1,56,0,56,366.292119346194,4.4,12,6.65900869565217,1.48344636812456,20.79,26.62,22.6328695652174,1.4523424340268,0,0,32.2592100869565,1.01634118127831,1260,"SS1_6_X1","SS1_X1","X1",56,12,12,3,0,6,7
"1153","SS1","S","shallow","SS",7,1,62,0,62,526.863118642397,1.1,14.49,6.8899739243807,2.57581176828543,20.62,26.16,22.406518904824,1.10989403057539,195,0,30.9681396349413,0.88673393583989,3300,"SS1_7_X1","SS1_X1","X1",62,12,12,3,0,7,8
"1154","SS1","S","shallow","SS",8,1,60,0,60,468.639711655694,2.8,13.48,6.76073043478261,2.00590256745806,20.6,25.26,22.6013043478261,1.14962872490228,0,0,32.6573299130435,1.42533239681251,1785,"SS1_8_X1","SS1_X1","X1",60,12,12,3,0,8,9
"1155","SS1","S","shallow","SS",9,1,65,0,65,623.719707602263,2.31,14.18,7.20113428943937,2.25415141043354,21.97,25.04,23.452294654498,0.623567979723881,0,0,31.848782398957,0.529252258372764,3225,"SS1_9_X1","SS1_X1","X1",65,12,12,3,0,9,10
"1156","SS1","S","shallow","SS",10,1,63,0,63,557.847068550881,1.7,13.25,6.79230654761905,2.08355763218435,20.53,26.27,23.0460416666667,1.13175152151787,15,0,32.8016142857143,0.777433937545293,2235,"SS1_10_X1","SS1_X1","X1",63,12,12,3,0,10,11
"1157","SS1","S","shallow","SS",11,1,68,0,68,732.779979647045,3.98,11.64,6.80364820846906,1.78740693092703,19.7,24.23,22.1221986970684,1.16444172101038,0,0,32.86382752443,0.539154103586433,1860,"SS1_11_X1","SS1_X1","X1",68,12,12,3,0,11,12
"1158","SS1","S","shallow","SS",1,2,43.5,10.5,87,377.083394559974,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290,"SS1_1_X2","SS1_X2","X2",54,6,6,3,0,1,2
"1159","SS1","S","shallow","SS",2,2,46.5,5.5,93,401.407120518947,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990,"SS1_2_X2","SS1_X2","X2",52,6,6,3,0,2,3
"1160","SS1","S","shallow","SS",3,2,52,4,104,577.510591975201,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715,"SS1_3_X2","SS1_X2","X2",56,6,6,3,0,3,4
"1161","SS1","S","shallow","SS",4,2,59,5,118,911.798423696748,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295,"SS1_4_X2","SS1_X2","X2",64,6,6,3,0,4,5
"1162","SS1","S","shallow","SS",5,2,51.5,5.5,103,571.628395440552,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255,"SS1_5_X2","SS1_X2","X2",57,6,6,1,1,5,6
"1163","SS2","S","shallow","SS",1,8,49,6.892024376,392,1979.2117386273,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290,"SS2_1_X1","SS2_X1","X1",39,12,12,3,0,1,2
"1164","SS2","S","shallow","SS",2,5,61.6,3.555277767,308,2612.28949786363,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990,"SS2_2_X1","SS2_X1","X1",55,12,12,3,0,2,3
"1165","SS2","S","shallow","SS",3,4,60.75,4.60298816,243,2009.33323791631,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715,"SS2_3_X1","SS2_X1","X1",53,12,12,3,0,3,4
"1166","SS2","S","shallow","SS",4,3,56.33333333,3.299831646,169,1139.94753673644,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295,"SS2_4_X1","SS2_X1","X1",52,12,12,3,0,4,5
"1167","SS2","S","shallow","SS",5,2,60,3,120,948.041021478281,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255,"SS2_5_X1","SS2_X1","X1",57,12,12,3,0,5,6
