,cage,site,depth,station,week,survivors,av_length,SD,biom,min.do,max.do,mean.do,sd.do,min.temp,max.temp,mean.temp,sd.T,do.dur,temp.dur,mean.sal,sd.sal,ssat,index,fishID,Survival1,Fish,fishlength,n,death.week,event,event2,start,end
930,RSD4,RS,deep,RSD,3,6,44.5,9.305016568,1158.982021,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD4_3_X3,RSD4_X3,0.666666667,X3,45,10,9,3,0,2,3
931,RSD4,RS,deep,RSD,4,6,50,5.385164807,1546.796008,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD4_4_X3,RSD4_X3,0.666666667,X3,49,10,9,3,0,3,4
932,RSD4,RS,deep,RSD,5,5,55,5.727128425,1802.084719,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD4_5_X3,RSD4_X3,0.555555556,X3,56,10,9,3,0,4,5
933,RSD4,RS,deep,RSD,6,5,57.2,4.955804677,2046.263874,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD4_6_X3,RSD4_X3,0.555555556,X3,55,10,9,3,0,5,6
934,RSD4,RS,deep,RSD,7,5,60.6,2.939387691,2454.154369,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD4_7_X3,RSD4_X3,0.555555556,X3,60,10,9,3,0,6,7
935,RSD4,RS,deep,RSD,8,4,65.5,5.315072906,2644.069749,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD4_8_X3,RSD4_X3,0.444444444,X3,66,10,9,3,0,7,8
936,RSD4,RS,deep,RSD,9,3,69,5.715476066,2386.988487,2.62,16.54,8.695535714,2.893478769,19.08,26.75,23.83147321,1.364908977,0,0,25.68703998,0.311689784,5295,RSD4_9_X3,RSD4_X3,0.333333333,X3,74,10,9,1,1,8,9
937,RSD4,RS,deep,RSD,2,6,46,5.322906474,1153.028252,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD4_2_X4,RSD4_X4,0.666666667,X4,47,9,8,3,0,1,2
938,RSD4,RS,deep,RSD,3,6,44.5,9.305016568,1158.982021,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD4_3_X4,RSD4_X4,0.666666667,X4,47,9,8,3,0,2,3
939,RSD4,RS,deep,RSD,4,6,50,5.385164807,1546.796008,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD4_4_X4,RSD4_X4,0.666666667,X4,49,9,8,3,0,3,4
940,RSD4,RS,deep,RSD,5,5,55,5.727128425,1802.084719,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD4_5_X4,RSD4_X4,0.555555556,X4,60,9,8,3,0,4,5
941,RSD4,RS,deep,RSD,6,5,57.2,4.955804677,2046.263874,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD4_6_X4,RSD4_X4,0.555555556,X4,59,9,8,3,0,5,6
942,RSD4,RS,deep,RSD,7,5,60.6,2.939387691,2454.154369,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD4_7_X4,RSD4_X4,0.555555556,X4,62,9,8,3,0,6,7
943,RSD4,RS,deep,RSD,8,4,65.5,5.315072906,2644.069749,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD4_8_X4,RSD4_X4,0.444444444,X4,74,9,8,1,1,7,8
944,RSD4,RS,deep,RSD,2,6,46,5.322906474,1153.028252,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD4_2_X5,RSD4_X5,0.666666667,X5,50,8,7,3,0,1,2
945,RSD4,RS,deep,RSD,3,6,44.5,9.305016568,1158.982021,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD4_3_X5,RSD4_X5,0.666666667,X5,49,8,7,3,0,2,3
946,RSD4,RS,deep,RSD,4,6,50,5.385164807,1546.796008,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD4_4_X5,RSD4_X5,0.666666667,X5,52,8,7,3,0,3,4
947,RSD4,RS,deep,RSD,5,5,55,5.727128425,1802.084719,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD4_5_X5,RSD4_X5,0.555555556,X5,62,8,7,3,0,4,5
948,RSD4,RS,deep,RSD,6,5,57.2,4.955804677,2046.263874,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD4_6_X5,RSD4_X5,0.555555556,X5,66,8,7,3,0,5,6
949,RSD4,RS,deep,RSD,7,5,60.6,2.939387691,2454.154369,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD4_7_X5,RSD4_X5,0.555555556,X5,65,8,7,1,1,6,7
950,RSD4,RS,deep,RSD,2,6,46,5.322906474,1153.028252,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD4_2_X6,RSD4_X6,0.666666667,X6,53,5,4,3,0,1,2
951,RSD4,RS,deep,RSD,3,6,44.5,9.305016568,1158.982021,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD4_3_X6,RSD4_X6,0.666666667,X6,59,5,4,3,0,2,3
952,RSD4,RS,deep,RSD,4,6,50,5.385164807,1546.796008,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD4_4_X6,RSD4_X6,0.666666667,X6,60,5,4,1,1,3,4
953,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X1,RSS1_X1,0.7,X1,39,11,10,3,0,1,2
954,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X1,RSS1_X1,0.7,X1,41,11,10,3,0,2,3
955,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X1,RSS1_X1,0.7,X1,45,11,10,3,0,3,4
956,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X1,RSS1_X1,0.7,X1,47,11,10,3,0,4,5
957,RSS1,RS,shallow,RSS,6,5,54.4,2.870540019,1672.164479,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS1_6_X1,RSS1_X1,0.5,X1,50,11,10,3,0,5,6
958,RSS1,RS,shallow,RSS,7,5,57.4,5.238320341,2077.089514,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS1_7_X1,RSS1_X1,0.5,X1,51,11,10,3,0,6,7
959,RSS1,RS,shallow,RSS,8,4,58,4.527692569,1706.199373,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS1_8_X1,RSS1_X1,0.4,X1,51,11,10,3,0,7,8
960,RSS1,RS,shallow,RSS,9,3,59,5.354126135,1374.775454,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS1_9_X1,RSS1_X1,0.3,X1,53,11,10,3,0,8,9
961,RSS1,RS,shallow,RSS,10,1,56,0,366.2921193,0.68,14.34,6.01185787,2.292552161,21.58,30.16,27.08911829,1.545952607,555,7725,29.40562328,0.162296839,3285,RSS1_10_X1,RSS1_X1,0.1,X1,56,11,10,1,1,9,10
962,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X2,RSS1_X2,0.7,X2,42,10,9,3,0,1,2
963,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X2,RSS1_X2,0.7,X2,45,10,9,3,0,2,3
964,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X2,RSS1_X2,0.7,X2,49,10,9,3,0,3,4
965,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X2,RSS1_X2,0.7,X2,51,10,9,3,0,4,5
966,RSS1,RS,shallow,RSS,6,5,54.4,2.870540019,1672.164479,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS1_6_X2,RSS1_X2,0.5,X2,52,10,9,3,0,5,6
967,RSS1,RS,shallow,RSS,7,5,57.4,5.238320341,2077.089514,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS1_7_X2,RSS1_X2,0.5,X2,52,10,9,3,0,6,7
968,RSS1,RS,shallow,RSS,8,4,58,4.527692569,1706.199373,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS1_8_X2,RSS1_X2,0.4,X2,57,10,9,3,0,7,8
969,RSS1,RS,shallow,RSS,9,3,59,5.354126135,1374.775454,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS1_9_X2,RSS1_X2,0.3,X2,58,10,9,1,1,8,9
970,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X3,RSS1_X3,0.7,X3,43,10,9,3,0,1,2
971,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X3,RSS1_X3,0.7,X3,46,10,9,3,0,2,3
972,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X3,RSS1_X3,0.7,X3,50,10,9,3,0,3,4
973,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X3,RSS1_X3,0.7,X3,56,10,9,3,0,4,5
974,RSS1,RS,shallow,RSS,6,5,54.4,2.870540019,1672.164479,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS1_6_X3,RSS1_X3,0.5,X3,56,10,9,3,0,5,6
975,RSS1,RS,shallow,RSS,7,5,57.4,5.238320341,2077.089514,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS1_7_X3,RSS1_X3,0.5,X3,59,10,9,3,0,6,7
976,RSS1,RS,shallow,RSS,8,4,58,4.527692569,1706.199373,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS1_8_X3,RSS1_X3,0.4,X3,62,10,9,3,0,7,8
977,RSS1,RS,shallow,RSS,9,3,59,5.354126135,1374.775454,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS1_9_X3,RSS1_X3,0.3,X3,66,10,9,1,1,8,9
978,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X4,RSS1_X4,0.7,X4,44,9,8,3,0,1,2
979,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X4,RSS1_X4,0.7,X4,48,9,8,3,0,2,3
980,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X4,RSS1_X4,0.7,X4,50,9,8,3,0,3,4
981,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X4,RSS1_X4,0.7,X4,56,9,8,3,0,4,5
982,RSS1,RS,shallow,RSS,6,5,54.4,2.870540019,1672.164479,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS1_6_X4,RSS1_X4,0.5,X4,57,9,8,3,0,5,6
983,RSS1,RS,shallow,RSS,7,5,57.4,5.238320341,2077.089514,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS1_7_X4,RSS1_X4,0.5,X4,60,9,8,3,0,6,7
984,RSS1,RS,shallow,RSS,8,4,58,4.527692569,1706.199373,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS1_8_X4,RSS1_X4,0.4,X4,62,9,8,1,1,7,8
985,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X5,RSS1_X5,0.7,X5,45,8,7,3,0,1,2
986,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X5,RSS1_X5,0.7,X5,50,8,7,3,0,2,3
987,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X5,RSS1_X5,0.7,X5,55,8,7,3,0,3,4
988,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X5,RSS1_X5,0.7,X5,59,8,7,3,0,4,5
989,RSS1,RS,shallow,RSS,6,5,54.4,2.870540019,1672.164479,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS1_6_X5,RSS1_X5,0.5,X5,57,8,7,3,0,5,6
990,RSS1,RS,shallow,RSS,7,5,57.4,5.238320341,2077.089514,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS1_7_X5,RSS1_X5,0.5,X5,65,8,7,1,1,6,7
991,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X6,RSS1_X6,0.7,X6,46,6,5,3,0,1,2
992,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X6,RSS1_X6,0.7,X6,52,6,5,3,0,2,3
993,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X6,RSS1_X6,0.7,X6,54,6,5,3,0,3,4
994,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X6,RSS1_X6,0.7,X6,65,6,5,1,1,4,5
995,RSS1,RS,shallow,RSS,2,7,46.14285714,7.586238884,1468.414351,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS1_2_X7,RSS1_X7,0.7,X7,64,6,5,3,0,1,2
996,RSS1,RS,shallow,RSS,3,7,49.28571429,6.496466858,1764.014857,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS1_3_X7,RSS1_X7,0.7,X7,63,6,5,3,0,2,3
997,RSS1,RS,shallow,RSS,4,7,52.71428571,6.226998491,2207.650992,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS1_4_X7,RSS1_X7,0.7,X7,66,6,5,3,0,3,4
998,RSS1,RS,shallow,RSS,5,7,57.57142857,7.047940791,3027.838979,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS1_5_X7,RSS1_X7,0.7,X7,69,6,5,1,1,4,5
999,RSS2,RS,shallow,RSS,2,8,49.125,5.861687044,1955.992544,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS2_2_X1,RSS2_X1,0.8,X1,39,11,10,3,0,1,2
1000,RSS2,RS,shallow,RSS,3,8,53.25,5.309190145,2556.984895,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS2_3_X1,RSS2_X1,0.8,X1,43,11,10,3,0,2,3
1001,RSS2,RS,shallow,RSS,4,8,56.125,6.392133838,3123.516413,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS2_4_X1,RSS2_X1,0.8,X1,44,11,10,3,0,3,4
1002,RSS2,RS,shallow,RSS,5,8,61.5,6.763874629,4316.66258,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS2_5_X1,RSS2_X1,0.8,X1,49,11,10,3,0,4,5
1003,RSS2,RS,shallow,RSS,6,7,64.14285714,5.11101252,4282.002706,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS2_6_X1,RSS2_X1,0.7,X1,55,11,10,3,0,5,6
1004,RSS2,RS,shallow,RSS,7,7,65.14285714,5.591538797,4550.348305,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS2_7_X1,RSS2_X1,0.7,X1,56,11,10,3,0,6,7
1005,RSS2,RS,shallow,RSS,8,7,67,6.969320524,5103.199631,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS2_8_X1,RSS2_X1,0.7,X1,55,11,10,3,0,7,8
1006,RSS2,RS,shallow,RSS,9,4,71.25,7.01338007,3615.95128,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS2_9_X1,RSS2_X1,0.4,X1,62,11,10,3,0,8,9
1007,RSS2,RS,shallow,RSS,10,1,65,0,623.7197076,0.68,14.34,6.01185787,2.292552161,21.58,30.16,27.08911829,1.545952607,555,7725,29.40562328,0.162296839,3285,RSS2_10_X1,RSS2_X1,0.1,X1,65,11,10,1,1,9,10
1008,RSS2,RS,shallow,RSS,2,8,49.125,5.861687044,1955.992544,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS2_2_X2,RSS2_X2,0.8,X2,46,10,9,3,0,1,2
1009,RSS2,RS,shallow,RSS,3,8,53.25,5.309190145,2556.984895,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS2_3_X2,RSS2_X2,0.8,X2,49,10,9,3,0,2,3
1010,RSS2,RS,shallow,RSS,4,8,56.125,6.392133838,3123.516413,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS2_4_X2,RSS2_X2,0.8,X2,50,10,9,3,0,3,4
1011,RSS2,RS,shallow,RSS,5,8,61.5,6.763874629,4316.66258,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS2_5_X2,RSS2_X2,0.8,X2,55,10,9,3,0,4,5
1012,RSS2,RS,shallow,RSS,6,7,64.14285714,5.11101252,4282.002706,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS2_6_X2,RSS2_X2,0.7,X2,59,10,9,3,0,5,6
1013,RSS2,RS,shallow,RSS,7,7,65.14285714,5.591538797,4550.348305,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS2_7_X2,RSS2_X2,0.7,X2,61,10,9,3,0,6,7
1014,RSS2,RS,shallow,RSS,8,7,67,6.969320524,5103.199631,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS2_8_X2,RSS2_X2,0.7,X2,62,10,9,3,0,7,8
1015,RSS2,RS,shallow,RSS,9,4,71.25,7.01338007,3615.95128,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS2_9_X2,RSS2_X2,0.4,X2,67,10,9,1,1,8,9
1016,RSS2,RS,shallow,RSS,2,8,49.125,5.861687044,1955.992544,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS2_2_X3,RSS2_X3,0.8,X3,45,10,9,3,0,1,2
1017,RSS2,RS,shallow,RSS,3,8,53.25,5.309190145,2556.984895,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS2_3_X3,RSS2_X3,0.8,X3,51,10,9,3,0,2,3
1018,RSS2,RS,shallow,RSS,4,8,56.125,6.392133838,3123.516413,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS2_4_X3,RSS2_X3,0.8,X3,52,10,9,3,0,3,4
1019,RSS2,RS,shallow,RSS,5,8,61.5,6.763874629,4316.66258,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS2_5_X3,RSS2_X3,0.8,X3,58,10,9,3,0,4,5
1020,RSS2,RS,shallow,RSS,6,7,64.14285714,5.11101252,4282.002706,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS2_6_X3,RSS2_X3,0.7,X3,68,10,9,3,0,5,6
1021,RSS2,RS,shallow,RSS,7,7,65.14285714,5.591538797,4550.348305,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS2_7_X3,RSS2_X3,0.7,X3,68,10,9,3,0,6,7
1022,RSS2,RS,shallow,RSS,8,7,67,6.969320524,5103.199631,0.84,17.09,6.981319444,3.239329345,21.54,28.58,23.97020451,1.526764682,150,765,29.77549242,0.094192565,2715,RSS2_8_X3,RSS2_X3,0.7,X3,63,10,9,3,0,7,8
1023,RSS2,RS,shallow,RSS,9,4,71.25,7.01338007,3615.95128,0.3,15.74,7.787455357,2.674341054,22.18,28.24,25.17718371,1.14321717,180,765,29.53340725,0.117045748,4755,RSS2_9_X3,RSS2_X3,0.4,X3,77,10,9,1,1,8,9
1024,RSS2,RS,shallow,RSS,2,8,49.125,5.861687044,1955.992544,2.61,12.61,8.431229698,1.670561986,16.26,25.52,20.65777262,2.053558064,0,0,30.66358513,0.522609941,6480,RSS2_2_X4,RSS2_X4,0.8,X4,47,10,9,3,0,1,2
1025,RSS2,RS,shallow,RSS,3,8,53.25,5.309190145,2556.984895,2.54,16.31,8.369761333,2.647616861,17.74,27.663675,22.36251074,1.774229979,0,15,30.0584525,0.511631927,5220,RSS2_3_X4,RSS2_X4,0.8,X4,52,10,9,3,0,2,3
1026,RSS2,RS,shallow,RSS,4,8,56.125,6.392133838,3123.516413,2.5708,11.57636,6.091415054,2.015325927,20.75995,26.091875,23.13510004,1.42889875,0,0,29.93621127,0.213289093,1260,RSS2_4_X4,RSS2_X4,0.8,X4,57,10,9,3,0,3,4
1027,RSS2,RS,shallow,RSS,5,8,61.5,6.763874629,4316.66258,2.921352,14.344512,7.627589986,1.644539314,21.091925,27.84,23.5582522,1.726247363,0,180,29.88141873,0.247580423,4380,RSS2_5_X4,RSS2_X4,0.8,X4,61,10,9,3,0,4,5
1028,RSS2,RS,shallow,RSS,6,7,64.14285714,5.11101252,4282.002706,0.53,16.75,7.55425,3.109695972,20.78,29.26,26.65383333,1.595581155,90,3525,29.72746809,0.242818507,3270,RSS2_6_X4,RSS2_X4,0.7,X4,62,10,9,3,0,5,6
1029,RSS2,RS,shallow,RSS,7,7,65.14285714,5.591538797,4550.348305,1.01,15.35,7.341640625,2.727948098,18.18,29.28,25.36777275,1.541005543,105,1485,29.68794624,0.230335735,4860,RSS2_7_X4,RSS2_X4,0.7,X4,65,10,9,3,0,6,7
